Site,Probe Model,Serial Number,Date,Time,Hole ID,Cable length (ft),Neutron Count (MD),Gamma Count (WD),Operator,Duration (s),Flag
Rivendell,503,H340702152,10/20/2010,,5,9,5992,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,10,5975,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,11,5847,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,12,5821,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,13,5755,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,14,5776,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,15,5925,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,16,5928,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,17,5980,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,18,5831,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,19,5633,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,20,5789,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,21,5889,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,22,5776,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,23,5724,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,24,5802,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,25,5917,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,26,5902,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,27,6035,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,28,6048,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,29,6236,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,30,5793,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,31,5714,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,32,5989,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,33,5622,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,34,5658,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,35,5742,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,36,6070,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,37,6332,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,38,6033,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,39,5491,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,40,6199,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,41,5416,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,42,5648,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,43,5622,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,44,5575,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,45,5655,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,46,5873,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,47,6140,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,48,6177,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,49,5785,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,50,5448,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,51,5314,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,52,5363,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,53,5284,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,54,5255,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,55,5171,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,56,5506,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,57,5302,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,58,5260,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,59,5317,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,60,5191,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,61,5096,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,62,5197,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,63,5232,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,64,5112,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,65,4969,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,66,5167,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,67,5243,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,68,5758,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,69,5227,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,70,5201,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,71,5138,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,72,6189,,2,25,
Rivendell,503,H340702152,10/20/2010,,5,73,13129,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,3,5169,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,4,5093,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,5,5536,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,6,5851,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,7,5640,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,8,5662,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,9,6021,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,10,5613,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,11,5788,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,12,6250,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,13,5577,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,14,6206,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,15,5382,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,16,5752,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,17,5808,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,18,5691,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,19,5821,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,20,5782,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,21,5772,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,22,5861,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,23,5795,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,24,5817,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,25,5876,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,26,6116,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,27,5898,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,28,6134,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,29,5999,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,30,5991,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,31,6688,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,32,6585,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,33,6021,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,34,6168,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,35,6292,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,36,6215,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,37,6336,,2,25,
Rivendell,503,H340702152,10/20/2010,,6,38,10654,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,3,5952,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,4,5390,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,5,5744,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,6,5719,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,7,5763,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,8,5926,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,9,5958,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,10,6066,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,11,5971,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,12,6089,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,13,5898,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,14,5688,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,15,5522,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,16,5736,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,17,5784,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,18,6245,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,19,5826,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,20,5545,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,21,6306,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,22,5780,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,23,5985,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,24,6731,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,25,6660,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,26,6578,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,27,6680,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,28,6638,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,29,6372,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,30,6363,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,31,6550,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,32,6529,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,33,6269,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,34,6819,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,35,6454,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,36,6782,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,37,6353,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,38,6820,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,39,6431,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,40,6274,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,41,4788,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,42,6481,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,43,8819,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,44,9052,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,45,9059,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,46,8842,,2,25,
Rivendell,503,H340702152,10/20/2010,,7,47,10259,,2,25,
Rivendell,503,H340702152,10/20/2010,,standard counts,0,7739,,2,25,
Rivendell,503,H340702152,10/20/2010,,standard counts,0,7709,,2,25,
Rivendell,503,H340702152,10/20/2010,,standard counts,0,7657,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,2,317,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,3,2400,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,4,2829,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,5,3038,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,6,2922,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,7,2934,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,8,3603,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,9,3488,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,10,3442,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,11,3633,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,12,3855,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,13,3896,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,14,3891,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,15,3760,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,16,3985,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,17,3747,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,18,3427,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,19,3828,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,20,3956,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,21,4005,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,22,4027,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,23,3951,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,24,3843,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,25,3911,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,26,4100,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,27,4047,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,28,4125,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,29,4186,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,30,4240,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,31,3901,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,32,4243,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,33,4196,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,34,4168,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,35,3964,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,36,3741,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,37,3871,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,38,3797,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,39,3902,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,40,3804,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,41,3913,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,42,3858,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,43,3823,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,44,3956,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,45,3899,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,46,4130,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,47,3878,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,48,4040,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,49,3996,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,50,4130,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,51,4141,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,52,3944,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,53,4229,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,54,3752,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,55,4060,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,56,4369,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,57,4214,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,58,3817,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,59,3870,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,60,4115,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,61,4215,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,62,3786,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,63,3760,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,64,4073,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,65,4269,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,66,4118,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,67,4115,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,68,4257,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,69,4362,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,70,4150,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,71,4196,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,72,4093,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,73,3926,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,74,3888,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,75,3947,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,76,3890,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,77,3688,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,78,3493,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,79,3386,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,80,3154,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,81,3615,,2,25,
Rivendell,503,H340702152,10/22/2010,,15,82,15473,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7757,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7734,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7659,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7757,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7734,,2,25,
Rivendell,503,H340702152,10/22/2010,,standard counts,0,7659,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,5,8511,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,6,5120,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,7,5338,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,8,5594,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,9,5608,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,10,5558,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,11,5551,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,12,5588,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,13,5472,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,14,4916,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,15,4741,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,16,4765,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,17,4648,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,18,6153,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,19,7064,,2,25,
Rivendell,503,H340702152,11/5/2010,,12,20,12498,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,4,4685,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,5,3932,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,6,3926,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,7,4946,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,8,5377,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,9,5037,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,10,4977,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,11,5220,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,12,4888,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,13,4851,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,14,4906,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,15,5160,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,16,4942,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,17,5330,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,18,5168,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,19,5192,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,20,5174,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,21,4903,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,22,5188,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,23,5120,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,24,5218,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,25,5321,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,26,5400,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,27,5427,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,28,5005,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,29,5007,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,30,5003,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,31,5166,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,32,4947,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,33,5193,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,34,5209,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,35,5249,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,36,5488,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,37,5007,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,38,5115,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,39,5165,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,40,5342,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,41,5323,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,42,5363,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,43,5539,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,44,5562,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,45,5453,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,46,5259,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,47,5504,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,48,5471,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,49,5949,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,50,5640,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,51,5896,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,52,5524,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,53,5570,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,54,7811,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,55,8473,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,56,8381,,2,25,
Rivendell,503,H340702152,11/5/2010,,13,57,8643,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,5,3503,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,6,2575,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,7,2664,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,8,2689,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,9,4057,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,10,4160,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,11,3961,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,12,4032,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,13,3951,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,14,3871,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,15,3876,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,16,4081,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,17,4150,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,18,4155,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,19,4317,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,20,4248,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,21,4145,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,22,4165,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,23,4179,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,24,4300,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,25,4076,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,26,4156,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,27,4168,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,28,3757,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,29,3406,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,30,3441,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,31,3622,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,32,3653,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,33,3511,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,34,3394,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,35,3646,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,36,3624,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,37,3535,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,38,3403,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,39,3790,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,40,3565,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,41,3575,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,42,3533,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,43,3584,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,44,3489,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,45,3609,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,46,3735,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,47,3856,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,48,3427,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,49,3415,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,50,3699,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,51,4129,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,52,4182,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,53,4037,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,54,3940,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,55,3925,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,56,4063,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,57,4077,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,58,3782,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,59,3477,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,60,3514,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,61,3667,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,62,3775,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,63,3532,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,64,3944,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,65,4017,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,66,3870,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,67,3878,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,68,4091,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,69,4167,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,70,3821,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,71,3899,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,72,3548,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,73,3491,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,74,3763,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,75,4461,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,76,6052,,2,25,
Rivendell,503,H340702152,11/5/2010,,14,77,14522,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,3,3178,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,4,3142,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,5,3223,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,6,3149,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,7,2949,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,8,4160,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,9,3773,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,10,4412,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,11,4195,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,12,3764,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,13,3653,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,14,3705,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,15,3797,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,16,3662,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,17,3838,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,18,3802,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,19,4085,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,20,3936,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,21,3881,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,22,4011,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,23,4015,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,24,4220,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,25,4230,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,26,4226,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,27,4154,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,28,4193,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,29,4242,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,30,4231,,2,25,
Rivendell,503,H340702152,11/5/2010,,16,31,4035,,2,25,
